d,type,dataset,layer,edges,k1,k2,h,batch_size,lr,batchnorm,act,dropout,gpool,scheduler,step_size,step_gamma,epoch,ckpt_epoch,ckpt_epoch_std,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,precision,precision_std,recall,recall_std,f1,f1_std,auc,auc_std,model_id,layers_mp
cuda,standard_gnn,PROTEINS,ginconv_paper,,,,32,32,0.01,True,relu,0.5,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,88.0,55.2576,0.5522,0.0427,10465.0,0.5879,0.0539,0.745,0.0235,0.6805,0.0277,0.6881,0.0532,0.6838,0.0386,0.8053,0.0249,tu_base-d=cuda-type=standard_gnn-dataset=PROTEINS-layer=ginconv_paper-h=32-layers_mp=5-batch_size=32-lr=0.01-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-step_size=50-step_gamma=0.5,5.0
cuda,standard_gnn,PROTEINS,ginconv_paper,,,,32,32,0.01,True,relu,0.5,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,79.8,60.6808,0.5216,0.03,5921.0,0.4219,0.0447,0.755,0.0142,0.6898,0.0206,0.7104,0.0395,0.6995,0.0256,0.8216,0.019,tu_base-d=cuda-type=standard_gnn-dataset=PROTEINS-layer=ginconv_paper-h=32-layers_mp=3-batch_size=32-lr=0.01-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-step_size=50-step_gamma=0.5,3.0
cuda,standard_gnn,PROTEINS,ginconv_paper,,,,32,128,0.01,True,relu,0.0,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,38.4,44.9604,0.468,0.1312,10465.0,0.3899,0.0253,0.78,0.0666,0.7397,0.0695,0.6956,0.1206,0.7149,0.0934,0.8492,0.058,tu_base-d=cuda-type=standard_gnn-dataset=PROTEINS-layer=ginconv_paper-h=32-layers_mp=5-batch_size=128-lr=0.01-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-step_size=50-step_gamma=0.5,5.0
cuda,standard_gnn,PROTEINS,ginconv_paper,,,,32,128,0.01,True,relu,0.0,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,33.8,18.4597,0.4628,0.0646,5921.0,0.3492,0.0268,0.7909,0.0366,0.7476,0.0347,0.7242,0.0825,0.734,0.054,0.8584,0.0364,tu_base-d=cuda-type=standard_gnn-dataset=PROTEINS-layer=ginconv_paper-h=32-layers_mp=3-batch_size=128-lr=0.01-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-step_size=50-step_gamma=0.5,3.0
cuda,standard_gnn,PROTEINS,ginconv_paper,,,,32,128,0.01,True,relu,0.5,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,73.6,50.8098,0.5102,0.0352,10465.0,0.452,0.0274,0.7627,0.0188,0.7175,0.0165,0.6774,0.0712,0.6948,0.0411,0.8295,0.0198,tu_base-d=cuda-type=standard_gnn-dataset=PROTEINS-layer=ginconv_paper-h=32-layers_mp=5-batch_size=128-lr=0.01-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-step_size=50-step_gamma=0.5,5.0
cuda,standard_gnn,PROTEINS,ginconv_paper,,,,32,128,0.01,True,relu,0.5,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,53.3,29.5501,0.5098,0.0258,5921.0,0.4321,0.0413,0.7635,0.0168,0.7202,0.0163,0.6746,0.0462,0.696,0.029,0.8279,0.0172,tu_base-d=cuda-type=standard_gnn-dataset=PROTEINS-layer=ginconv_paper-h=32-layers_mp=3-batch_size=128-lr=0.01-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-step_size=50-step_gamma=0.5,3.0
cuda,standard_gnn,PROTEINS,ginconv_paper,,,,64,32,0.01,True,relu,0.0,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,68.1,28.3388,0.5209,0.0731,39361.0,0.5786,0.0542,0.7647,0.0272,0.6975,0.0317,0.7348,0.0431,0.7153,0.0332,0.8318,0.0356,tu_base-d=cuda-type=standard_gnn-dataset=PROTEINS-layer=ginconv_paper-h=64-layers_mp=5-batch_size=32-lr=0.01-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-step_size=50-step_gamma=0.5,5.0
cuda,standard_gnn,PROTEINS,ginconv_paper,,,,64,32,0.01,True,relu,0.0,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,60.0,30.2886,0.5172,0.0399,13441.0,0.3338,0.0202,0.7624,0.0195,0.6958,0.0198,0.7287,0.0382,0.7115,0.0252,0.8252,0.0246,tu_base-d=cuda-type=standard_gnn-dataset=PROTEINS-layer=ginconv_paper-h=64-layers_mp=2-batch_size=32-lr=0.01-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-step_size=50-step_gamma=0.5,2.0
cuda,standard_gnn,PROTEINS,ginconv_paper,,,,64,32,0.01,True,relu,0.5,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,61.6,47.2212,0.5809,0.0744,39361.0,0.6483,0.0272,0.7402,0.0257,0.6758,0.0289,0.6801,0.0567,0.6772,0.0401,0.7974,0.0293,tu_base-d=cuda-type=standard_gnn-dataset=PROTEINS-layer=ginconv_paper-h=64-layers_mp=5-batch_size=32-lr=0.01-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-step_size=50-step_gamma=0.5,5.0
cuda,standard_gnn,PROTEINS,ginconv_paper,,,,64,32,0.01,True,relu,0.5,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,43.0,20.7123,0.5345,0.0243,13441.0,0.3993,0.025,0.7506,0.0118,0.6858,0.0156,0.7028,0.0329,0.6938,0.0193,0.8131,0.015,tu_base-d=cuda-type=standard_gnn-dataset=PROTEINS-layer=ginconv_paper-h=64-layers_mp=2-batch_size=32-lr=0.01-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-step_size=50-step_gamma=0.5,2.0
cuda,standard_gnn,PROTEINS,ginconv_paper,,,,64,128,0.01,True,relu,0.0,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,36.9,17.0144,0.4999,0.0173,13441.0,0.2705,0.0152,0.7684,0.0132,0.7185,0.0176,0.6995,0.0479,0.7078,0.0246,0.8329,0.0134,tu_base-d=cuda-type=standard_gnn-dataset=PROTEINS-layer=ginconv_paper-h=64-layers_mp=2-batch_size=128-lr=0.01-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-step_size=50-step_gamma=0.5,2.0
cuda,standard_gnn,PROTEINS,ginconv_paper,,,,64,128,0.01,True,relu,0.0,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,46.0,25.3614,0.474,0.0965,39361.0,0.486,0.0232,0.7891,0.0511,0.7474,0.0546,0.7165,0.0972,0.73,0.0725,0.8562,0.0499,tu_base-d=cuda-type=standard_gnn-dataset=PROTEINS-layer=ginconv_paper-h=64-layers_mp=5-batch_size=128-lr=0.01-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-step_size=50-step_gamma=0.5,5.0
cuda,standard_gnn,PROTEINS,ginconv_paper,,,,64,128,0.01,True,relu,0.5,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,50.3,34.0266,0.5056,0.0314,13441.0,0.3534,0.03,0.7623,0.0259,0.7099,0.0131,0.6936,0.0997,0.6973,0.0608,0.831,0.0223,tu_base-d=cuda-type=standard_gnn-dataset=PROTEINS-layer=ginconv_paper-h=64-layers_mp=2-batch_size=128-lr=0.01-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-step_size=50-step_gamma=0.5,2.0
cuda,standard_gnn,PROTEINS,ginconv_paper,,,,64,128,0.01,True,relu,0.5,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,63.5,36.2195,0.4891,0.0527,39361.0,0.677,0.0877,0.7768,0.0278,0.7303,0.0242,0.7063,0.0755,0.7163,0.046,0.8445,0.0294,tu_base-d=cuda-type=standard_gnn-dataset=PROTEINS-layer=ginconv_paper-h=64-layers_mp=5-batch_size=128-lr=0.01-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-step_size=50-step_gamma=0.5,5.0
