d,type,pos,dataset,layer,edges,k1,k2,h,batch_size,lr,scheduler,ss,sg,batchnorm,act,dropout,gpool,nh,nhf,epoch,ckpt_epoch,ckpt_epoch_std,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,model_id,precision,precision_std,recall,recall_std,f1,f1_std,auc,auc_std
cpu,dilapos_gnn,False,COX2_MD,edge_gatconv,True,1,1,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,val_best,42.1,31.6495,0.4116,0.0597,20099.0,1.2528,0.1456,0.8078,0.0377,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=1-k2=1-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.8097,0.0375,0.7951,0.0558,0.8015,0.0423,0.8911,0.0342
cpu,dilapos_gnn,False,COX2_MD,edge_gatconv,True,1,1,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,val_best,37.0,23.2207,0.4384,0.0531,20035.0,1.2466,0.1287,0.7885,0.031,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=1-k2=1-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,0.7905,0.0331,0.7723,0.0576,0.7803,0.0396,0.8766,0.0298
cpu,dilapos_gnn,False,COX2_MD,edge_gatconv,True,1,1,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,val_best,47.5,27.2149,0.3778,0.1097,20099.0,3.0443,0.2598,0.8206,0.0619,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=1-k2=1-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.8105,0.0625,0.8314,0.0571,0.8204,0.057,0.8998,0.0695
cpu,dilapos_gnn,False,COX2_MD,edge_gatconv,True,1,1,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,val_best,82.0,67.0,0.3188,0.0989,20035.0,2.8932,0.1241,0.8597,0.042,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=1-k2=1-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,0.8538,0.0445,0.8612,0.0573,0.8568,0.0455,0.9328,0.0463
cpu,dilapos_gnn,False,COX2_MD,edge_gatconv,True,1,1,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,val_best,63.3,34.5023,0.3676,0.0448,20099.0,3.0179,0.1681,0.8222,0.0319,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=1-k2=1-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.8118,0.0395,0.8286,0.0355,0.8199,0.035,0.9122,0.0211
cpu,dilapos_gnn,False,COX2_MD,edge_gatconv,True,1,1,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,val_best,71.9,23.9935,0.3967,0.0398,20035.0,3.1395,0.1754,0.8185,0.0206,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=1-k2=1-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,0.8165,0.0251,0.8126,0.0418,0.8139,0.025,0.9024,0.0203
cpu,dilapos_gnn,False,COX2_MD,edge_gatconv,True,1,2,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,val_best,20.4,13.7055,0.3967,0.0964,7365.0,1.1062,0.078,0.8115,0.0509,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=1-k2=2-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.8196,0.0532,0.7922,0.0729,0.8039,0.0535,0.8951,0.0547
cpu,dilapos_gnn,False,COX2_MD,edge_gatconv,True,1,2,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,val_best,48.8,48.9424,0.3546,0.0929,7301.0,1.093,0.0612,0.8362,0.0444,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=1-k2=2-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,0.8353,0.0476,0.8304,0.0473,0.8326,0.0451,0.9159,0.04
cpu,dilapos_gnn,False,COX2_MD,edge_gatconv,True,1,2,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,val_best,40.4,39.2586,0.4667,0.068,7365.0,1.1044,0.0593,0.7716,0.0383,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=1-k2=2-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.755,0.0516,0.7979,0.0445,0.7743,0.0334,0.8565,0.0448
cpu,dilapos_gnn,False,COX2_MD,edge_gatconv,True,1,2,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,val_best,37.9,43.7686,0.4838,0.0743,7301.0,0.9931,0.0488,0.7667,0.0422,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=1-k2=2-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,0.7619,0.0369,0.7569,0.069,0.7589,0.0521,0.8431,0.0526
cpu,dilapos_gnn,False,COX2_MD,edge_gatconv,True,1,2,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,val_best,47.2,31.4636,0.2528,0.1468,7365.0,2.9883,0.1179,0.8757,0.0804,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=1-k2=2-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.863,0.0953,0.8952,0.0577,0.8776,0.0752,0.946,0.0655
cpu,dilapos_gnn,False,COX2_MD,edge_gatconv,True,1,2,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,val_best,70.5,49.3097,0.2688,0.1204,7301.0,3.0828,0.1338,0.8864,0.0534,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=1-k2=2-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,0.887,0.0467,0.8816,0.0616,0.884,0.053,0.9522,0.0452
cpu,dilapos_gnn,False,COX2_MD,edge_gatconv,True,1,2,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,val_best,72.0,51.4548,0.3995,0.0793,7365.0,2.9758,0.1609,0.8128,0.0481,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=1-k2=2-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.7944,0.0568,0.8455,0.0339,0.8174,0.0328,0.8969,0.0455
cpu,dilapos_gnn,False,COX2_MD,edge_gatconv,True,1,2,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,val_best,65.6,52.6445,0.4806,0.0881,7301.0,3.0004,0.1361,0.7786,0.0554,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=1-k2=2-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,0.7837,0.053,0.7584,0.0633,0.7704,0.0556,0.846,0.0619
cpu,dilapos_gnn,False,COX2_MD,edge_gatconv,True,1,2,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,val_best,42.3,34.8139,0.3353,0.1251,24965.0,1.0591,0.0602,0.8448,0.0639,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=1-k2=2-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.854,0.0576,0.818,0.0953,0.8344,0.0746,0.9243,0.0442
cpu,dilapos_gnn,False,COX2_MD,edge_gatconv,True,1,2,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,val_best,23.6,11.6379,0.3759,0.061,24837.0,1.0435,0.0518,0.8309,0.0336,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=1-k2=2-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,0.8167,0.0397,0.8429,0.0417,0.8293,0.0375,0.9097,0.029
cpu,dilapos_gnn,False,COX2_MD,edge_gatconv,True,1,2,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,val_best,24.3,19.1836,0.4992,0.1108,24965.0,1.0888,0.0603,0.7646,0.0668,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=1-k2=2-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.7571,0.0651,0.7733,0.093,0.7624,0.065,0.8392,0.0866
cpu,dilapos_gnn,False,COX2_MD,edge_gatconv,True,1,2,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,val_best,44.0,40.4599,0.4339,0.0951,24837.0,1.0556,0.0568,0.7938,0.0586,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=1-k2=2-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,0.795,0.0639,0.7763,0.0768,0.7851,0.0688,0.8686,0.0752
cpu,dilapos_gnn,False,COX2_MD,edge_gatconv,True,1,2,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,val_best,72.6,33.3383,0.1055,0.0574,24965.0,2.9824,0.1328,0.9564,0.0298,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=1-k2=2-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.9474,0.0382,0.9657,0.0226,0.9563,0.0295,0.9926,0.008
cpu,dilapos_gnn,False,COX2_MD,edge_gatconv,True,1,2,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,val_best,77.3,26.8665,0.1603,0.0579,24837.0,2.9808,0.0968,0.9362,0.028,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=1-k2=2-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,0.9346,0.032,0.9352,0.0291,0.9347,0.0287,0.9838,0.0122
cpu,dilapos_gnn,False,COX2_MD,edge_gatconv,True,1,2,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,val_best,47.3,22.1,0.3669,0.0382,24965.0,3.0812,0.1537,0.8313,0.0188,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=1-k2=2-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.8204,0.0267,0.8408,0.0279,0.83,0.0188,0.9143,0.019
cpu,dilapos_gnn,False,COX2_MD,edge_gatconv,True,1,2,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,val_best,42.2,19.2343,0.4176,0.0971,24837.0,3.0124,0.0698,0.8074,0.0604,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=1-k2=2-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,0.8093,0.0604,0.7901,0.0836,0.799,0.0704,0.8832,0.0716
cpu,dilapos_gnn,False,COX2_MD,edge_gatconv,True,1,3,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,val_best,37.1,27.5262,0.346,0.1394,8775.0,1.2008,0.1609,0.8444,0.0741,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=1-k2=3-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.8279,0.0758,0.8626,0.0842,0.8439,0.0755,0.9156,0.0563
cpu,dilapos_gnn,False,COX2_MD,edge_gatconv,True,1,3,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,val_best,37.9,39.6748,0.386,0.1615,8679.0,1.1885,0.1317,0.8091,0.101,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=1-k2=3-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,0.8132,0.1111,0.791,0.1036,0.8017,0.1063,0.8791,0.112
cpu,dilapos_gnn,False,COX2_MD,edge_gatconv,True,1,3,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,val_best,47.1,52.4546,0.4706,0.0523,8775.0,1.1891,0.0592,0.7786,0.0358,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=1-k2=3-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.7872,0.0287,0.7515,0.0977,0.7653,0.0549,0.8586,0.0308
cpu,dilapos_gnn,False,COX2_MD,edge_gatconv,True,1,3,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,val_best,52.2,49.2987,0.5097,0.0707,8679.0,1.3454,0.2177,0.7572,0.0438,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=1-k2=3-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,0.7602,0.0332,0.7346,0.0685,0.7466,0.0511,0.8247,0.0523
cpu,dilapos_gnn,False,COX2_MD,edge_gatconv,True,1,3,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,val_best,55.9,24.0975,0.1445,0.0519,8775.0,2.942,0.1322,0.9407,0.0256,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=1-k2=3-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.9375,0.0307,0.942,0.0289,0.9396,0.0266,0.9866,0.0102
cpu,dilapos_gnn,False,COX2_MD,edge_gatconv,True,1,3,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,val_best,49.9,30.9659,0.255,0.1317,8679.0,2.9505,0.0766,0.9,0.0585,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=1-k2=3-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,0.9012,0.0626,0.8912,0.0662,0.896,0.0633,0.9552,0.0467
cpu,dilapos_gnn,False,COX2_MD,edge_gatconv,True,1,3,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,val_best,68.3,45.3168,0.4276,0.0827,8775.0,2.8954,0.0774,0.7881,0.0519,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=1-k2=3-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.7801,0.0565,0.7942,0.0467,0.7865,0.0481,0.876,0.0586
cpu,dilapos_gnn,False,COX2_MD,edge_gatconv,True,1,3,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,val_best,67.5,51.3094,0.4901,0.0889,8679.0,3.2217,0.1318,0.7658,0.0588,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=1-k2=3-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,0.7792,0.065,0.7271,0.0752,0.7516,0.0676,0.8342,0.0803
cpu,dilapos_gnn,False,COX2_MD,edge_gatconv,True,1,3,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,val_best,29.8,21.5397,0.3493,0.121,29831.0,1.2977,0.1403,0.8461,0.0631,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=1-k2=3-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.8437,0.0811,0.8478,0.0696,0.8436,0.064,0.9244,0.041
cpu,dilapos_gnn,False,COX2_MD,edge_gatconv,True,1,3,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,val_best,38.4,22.0145,0.3268,0.0888,29639.0,1.1784,0.0668,0.8444,0.0429,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=1-k2=3-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,0.8253,0.0551,0.8664,0.0368,0.845,0.0437,0.9293,0.0365
cpu,dilapos_gnn,False,COX2_MD,edge_gatconv,True,1,3,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,val_best,38.5,23.7876,0.4328,0.0736,29831.0,1.2831,0.1356,0.7979,0.0446,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=1-k2=3-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.8035,0.052,0.7765,0.0754,0.7882,0.0534,0.8804,0.0446
cpu,dilapos_gnn,False,COX2_MD,edge_gatconv,True,1,3,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,val_best,58.3,41.8451,0.4296,0.0638,29639.0,1.1137,0.0555,0.8054,0.0326,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=1-k2=3-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,0.7926,0.036,0.8146,0.043,0.8032,0.037,0.8804,0.0362
cpu,dilapos_gnn,False,COX2_MD,edge_gatconv,True,1,3,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,val_best,55.1,17.375,0.1034,0.0519,29831.0,3.1054,0.0903,0.9589,0.0274,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=1-k2=3-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.9558,0.0276,0.9609,0.0295,0.9583,0.0277,0.9927,0.0066
cpu,dilapos_gnn,False,COX2_MD,edge_gatconv,True,1,3,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,val_best,52.4,16.8178,0.1924,0.037,29639.0,3.1338,0.1037,0.9243,0.0192,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=1-k2=3-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,0.9166,0.0239,0.9311,0.0228,0.9236,0.0188,0.9786,0.0082
cpu,dilapos_gnn,False,COX2_MD,edge_gatconv,True,1,3,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,val_best,61.7,49.9901,0.3757,0.1165,29831.0,3.209,0.1647,0.8189,0.0635,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=1-k2=3-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.8302,0.0381,0.8011,0.1407,0.8057,0.0945,0.9125,0.0455
cpu,dilapos_gnn,False,COX2_MD,edge_gatconv,True,1,3,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,val_best,55.1,47.593,0.4521,0.0898,29639.0,3.082,0.0952,0.7807,0.0617,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=1-k2=3-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,0.7865,0.055,0.7576,0.0785,0.7713,0.0658,0.8662,0.0618
cpu,dilapos_gnn,False,COX2_MD,edge_gatconv,True,2,1,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,val_best,60.7,56.7892,0.3252,0.1895,7363.0,1.1992,0.0824,0.8477,0.098,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=2-k2=1-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.8515,0.0861,0.8259,0.1617,0.8332,0.1277,0.9107,0.0963
cpu,dilapos_gnn,False,COX2_MD,edge_gatconv,True,2,1,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,val_best,40.4,36.2414,0.3143,0.1066,7299.0,1.1385,0.1485,0.8568,0.0541,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=2-k2=1-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,0.8424,0.0599,0.8698,0.0543,0.8557,0.0559,0.9322,0.0399
cpu,dilapos_gnn,False,COX2_MD,edge_gatconv,True,2,1,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,val_best,53.6,82.5787,0.4069,0.1223,7363.0,1.5314,0.1967,0.8017,0.0702,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=2-k2=1-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.8061,0.0614,0.7817,0.1267,0.7887,0.0913,0.8845,0.066
cpu,dilapos_gnn,False,COX2_MD,edge_gatconv,True,2,1,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,val_best,37.8,22.7324,0.4037,0.0795,7299.0,1.1699,0.0666,0.8078,0.0428,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=2-k2=1-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,0.7939,0.0415,0.817,0.073,0.8043,0.0534,0.8913,0.0464
cpu,dilapos_gnn,False,COX2_MD,edge_gatconv,True,2,1,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,val_best,81.2,49.7711,0.1293,0.0574,7363.0,3.0194,0.1471,0.9469,0.0232,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=2-k2=1-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.9427,0.0243,0.9498,0.0288,0.9461,0.0238,0.989,0.0086
