d,type,pos,dataset,layer,edges,k1,k2,h,batch_size,lr,batchnorm,act,dropout,gpool,epoch,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,precision,precision_std,recall,recall_std,f1,f1_std,auc,auc_std,model_id
cuda,dilapos_gnn,False,DD,sageconv,False,2,1,64,32,0.01,False,relu,0.0,max_of_concat_layers,50,0.0021,0.0036,28163.0,0.7201,0.0431,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=2-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,sageconv,False,2,1,64,32,0.01,False,relu,0.0,mean,141,0.0033,0.004,28035.0,0.7282,0.0349,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=2-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,DD,sageconv,False,2,1,64,32,0.01,False,relu,0.5,max_of_concat_layers,571,0.0964,0.0,28163.0,0.5472,0.0,0.9703,0.0,0.9611,0.0,0.9661,0.0,0.9636,0.0,0.9941,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=2-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,sageconv,False,2,1,64,32,0.01,False,relu,0.5,mean,926,0.1297,0.0,28035.0,0.8059,0.0,0.9533,0.0,0.9515,0.0,0.9372,0.0,0.9443,0.0,0.9887,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=2-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,DD,sageconv,False,2,2,32,32,0.001,False,relu,0.0,max_of_concat_layers,270,0.002,0.0023,12101.0,0.902,0.0497,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,sageconv,False,2,2,32,32,0.001,False,relu,0.0,mean,176,0.0025,0.0006,12005.0,1.1966,0.0515,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,DD,sageconv,False,2,2,32,32,0.001,False,relu,0.5,max_of_concat_layers,980,0.2155,0.0,12101.0,0.8623,0.0,0.9247,0.0,0.9249,0.0,0.8892,0.0,0.9067,0.0,0.9699,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,sageconv,False,2,2,32,32,0.001,False,relu,0.5,mean,997,0.1758,0.0094,12005.0,0.8468,0.042,0.939,0.009,0.939,0.0101,0.9112,0.0107,0.9249,0.0104,0.9793,0.002,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,DD,sageconv,False,2,2,32,32,0.01,False,relu,0.0,max_of_concat_layers,71,0.0029,0.0027,12101.0,1.3607,0.1062,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,sageconv,False,2,2,32,32,0.01,False,relu,0.0,mean,646,0.0017,0.0022,12005.0,0.9166,0.0151,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,DD,sageconv,False,2,2,32,32,0.01,False,relu,0.5,max_of_concat_layers,524,0.2255,0.0,12101.0,0.7956,0.0,0.9109,0.0,0.9048,0.0,0.8769,0.0,0.8906,0.0,0.9671,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,sageconv,False,2,2,32,32,0.01,False,relu,0.5,mean,699,0.2638,0.0099,12005.0,0.7409,0.0048,0.8908,0.0,0.8998,0.0044,0.8312,0.008,0.864,0.0023,0.9542,0.0051,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,DD,sageconv,False,2,2,64,32,0.001,False,relu,0.0,max_of_concat_layers,134,0.0031,0.0029,36485.0,0.8458,0.0123,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=2-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,sageconv,False,2,2,64,32,0.001,False,relu,0.0,mean,158,0.0016,0.001,36293.0,0.782,0.0162,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=2-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,DD,sageconv,False,2,2,64,32,0.001,False,relu,0.5,max_of_concat_layers,997,0.0692,0.0025,36485.0,1.256,0.0693,0.9766,0.003,0.972,0.0055,0.972,0.0053,0.972,0.0036,0.997,0.0002,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=2-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,sageconv,False,2,2,64,32,0.001,False,relu,0.5,mean,980,0.0455,0.0,36293.0,0.8652,0.0,0.9873,0.0,0.9869,0.0,0.9818,0.0,0.9844,0.0,0.9971,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=2-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,DD,sageconv,False,2,2,64,32,0.01,False,relu,0.0,max_of_concat_layers,43,0.002,0.002,36485.0,1.4082,0.1272,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=2-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,sageconv,False,2,2,64,32,0.01,False,relu,0.0,mean,291,0.0004,0.001,36293.0,1.2165,0.0318,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=2-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,DD,sageconv,False,2,2,64,32,0.01,False,relu,0.5,max_of_concat_layers,661,0.0878,0.0,36485.0,0.7844,0.0,0.9735,0.0,0.9668,0.0,0.9692,0.0,0.968,0.0,0.9946,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=2-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,sageconv,False,2,2,64,32,0.01,False,relu,0.5,mean,681,0.1696,0.0227,36293.0,1.0572,0.0259,0.9378,0.0071,0.9387,0.0106,0.9099,0.0065,0.9241,0.0083,0.9808,0.0062,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=2-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,DD,sageconv,False,2,3,32,32,0.001,False,relu,0.0,max_of_concat_layers,154,0.0032,0.0033,14215.0,1.3523,0.1158,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=2-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,sageconv,False,2,3,32,32,0.001,False,relu,0.0,mean,187,0.0017,0.0007,14087.0,0.9893,0.0701,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=2-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,DD,sageconv,False,2,3,32,32,0.001,False,relu,0.5,max_of_concat_layers,920,0.22,0.0,14215.0,0.9142,0.0,0.9141,0.0,0.9115,0.0,0.8763,0.0,0.8936,0.0,0.9691,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=2-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,sageconv,False,2,3,32,32,0.001,False,relu,0.5,mean,804,0.1452,0.0,14087.0,0.9117,0.0,0.9427,0.0,0.9275,0.0,0.9323,0.0,0.9299,0.0,0.9872,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=2-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,DD,sageconv,False,2,3,32,32,0.01,False,relu,0.0,max_of_concat_layers,139,0.0033,0.0066,14215.0,1.0178,0.0604,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=2-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,sageconv,False,2,3,32,32,0.01,False,relu,0.0,mean,429,0.001,0.002,14087.0,1.2844,0.2402,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=2-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,DD,sageconv,False,2,3,32,32,0.01,False,relu,0.5,max_of_concat_layers,564,0.2619,0.0187,14215.0,1.0947,0.0977,0.8972,0.0138,0.8783,0.0095,0.8717,0.0252,0.8749,0.0174,0.9564,0.0069,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=2-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,sageconv,False,2,3,32,32,0.01,False,relu,0.5,mean,914,0.2585,0.0,14087.0,0.9632,0.0,0.8993,0.0,0.9136,0.0,0.8367,0.0,0.8735,0.0,0.9577,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=2-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,DD,sageconv,False,2,3,64,32,0.001,False,relu,0.0,max_of_concat_layers,149,0.002,0.0034,44807.0,0.9813,0.0451,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=2-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,sageconv,False,2,3,64,32,0.001,False,relu,0.0,mean,109,0.0034,0.0016,44551.0,1.0163,0.041,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=2-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,DD,sageconv,False,2,3,64,32,0.001,False,relu,0.5,max_of_concat_layers,999,0.0697,0.0133,44807.0,0.8526,0.0607,0.977,0.0064,0.975,0.012,0.9691,0.0047,0.972,0.0072,0.9968,0.0012,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=2-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,sageconv,False,2,3,64,32,0.001,False,relu,0.5,mean,814,0.0354,0.0,44551.0,1.1385,0.0,0.9926,0.0,0.9948,0.0,0.987,0.0,0.9909,0.0,0.9995,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=2-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,DD,sageconv,False,2,3,64,32,0.01,False,relu,0.0,max_of_concat_layers,42,0.0034,0.0041,44807.0,1.0724,0.1048,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=2-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,sageconv,False,2,3,64,32,0.01,False,relu,0.0,mean,219,0.0006,0.0009,44551.0,1.1776,0.0584,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=2-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,DD,sageconv,False,2,3,64,32,0.01,False,relu,0.5,max_of_concat_layers,747,0.0675,0.0,44807.0,1.0914,0.0,0.9777,0.0,0.9772,0.0,0.9698,0.0,0.9735,0.0,0.9973,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=2-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,sageconv,False,2,3,64,32,0.01,False,relu,0.5,mean,826,0.0832,0.0,44551.0,1.1126,0.0,0.9767,0.0,0.9791,0.0,0.9639,0.0,0.9714,0.0,0.9954,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=2-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,DD,sageconv,False,3,1,32,32,0.001,False,relu,0.0,max_of_concat_layers,231,0.0017,0.0021,12099.0,0.7992,0.0447,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=3-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,sageconv,False,3,1,32,32,0.001,False,relu,0.0,mean,116,0.0111,0.0055,12003.0,0.697,0.0273,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=3-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,DD,sageconv,False,3,1,32,32,0.001,False,relu,0.5,max_of_concat_layers,932,0.2599,0.0,12099.0,0.6008,0.0,0.9035,0.0,0.9038,0.0,0.8545,0.0,0.8785,0.0,0.9583,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=3-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,sageconv,False,3,1,32,32,0.001,False,relu,0.5,mean,856,0.211,0.0,12003.0,0.6785,0.0,0.9194,0.0,0.9225,0.0,0.8801,0.0,0.9008,0.0,0.9748,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=3-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,DD,sageconv,False,3,1,32,32,0.01,False,relu,0.0,max_of_concat_layers,67,0.0028,0.0019,12099.0,0.6718,0.03,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=3-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,sageconv,False,3,1,32,32,0.01,False,relu,0.0,mean,577,0.003,0.0032,12003.0,0.6463,0.013,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=3-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,DD,sageconv,False,3,1,32,32,0.01,False,relu,0.5,max_of_concat_layers,590,0.2492,0.0093,12099.0,0.6458,0.0136,0.9019,0.0005,0.8905,0.0056,0.8736,0.0068,0.882,0.0008,0.9604,0.0035,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=3-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,sageconv,False,3,1,32,32,0.01,False,relu,0.5,mean,991,0.2836,0.0,12003.0,0.6574,0.0,0.8802,0.0,0.8647,0.0,0.8402,0.0,0.8523,0.0,0.9492,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=3-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,DD,sageconv,False,3,1,64,32,0.001,False,relu,0.0,max_of_concat_layers,128,0.0024,0.0022,36483.0,0.6318,0.0196,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=3-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,sageconv,False,3,1,64,32,0.001,False,relu,0.0,mean,82,0.0076,0.0042,36291.0,0.6654,0.03,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=3-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,DD,sageconv,False,3,1,64,32,0.001,False,relu,0.5,max_of_concat_layers,860,0.0897,0.0,36483.0,0.6044,0.0,0.9756,0.0,0.9722,0.0,0.9698,0.0,0.971,0.0,0.9952,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=3-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,sageconv,False,3,1,64,32,0.001,False,relu,0.5,mean,888,0.0943,0.0,36291.0,0.7312,0.0,0.9714,0.0,0.9716,0.0,0.9592,0.0,0.9653,0.0,0.9941,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=3-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,DD,sageconv,False,3,1,64,32,0.01,False,relu,0.0,max_of_concat_layers,38,0.0042,0.0057,36483.0,0.8656,0.0568,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=3-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,sageconv,False,3,1,64,32,0.01,False,relu,0.0,mean,153,0.0026,0.0046,36291.0,0.6623,0.026,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=3-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,DD,sageconv,False,3,1,64,32,0.01,False,relu,0.5,max_of_concat_layers,840,0.068,0.0,36483.0,0.6084,0.0,0.9767,0.0,0.9689,0.0,0.974,0.0,0.9714,0.0,0.9969,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=3-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,sageconv,False,3,1,64,32,0.01,False,relu,0.5,mean,880,0.1766,0.0137,36291.0,0.8098,0.0453,0.9337,0.009,0.9242,0.004,0.9162,0.0168,0.9202,0.0104,0.9808,0.0021,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=3-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,DD,sageconv,False,3,2,32,32,0.001,False,relu,0.0,max_of_concat_layers,165,0.0054,0.0066,14213.0,1.073,0.0261,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=3-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,sageconv,False,3,2,32,32,0.001,False,relu,0.0,mean,138,0.0047,0.0022,14085.0,0.8967,0.0183,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=3-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,DD,sageconv,False,3,2,32,32,0.001,False,relu,0.5,max_of_concat_layers,880,0.249,0.006,14213.0,1.0516,0.0362,0.9062,0.0048,0.8952,0.0074,0.8781,0.0063,0.8866,0.0068,0.9622,0.0016,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=3-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,sageconv,False,3,2,32,32,0.001,False,relu,0.5,mean,784,0.2057,0.0,14085.0,1.1493,0.0,0.9183,0.0,0.9156,0.0,0.8852,0.0,0.9001,0.0,0.9742,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=3-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,DD,sageconv,False,3,2,32,32,0.01,False,relu,0.0,max_of_concat_layers,95,0.0029,0.0057,14213.0,1.0407,0.0787,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=3-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,sageconv,False,3,2,32,32,0.01,False,relu,0.0,mean,592,0.0021,0.0033,14085.0,0.8898,0.0461,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=3-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,DD,sageconv,False,3,2,32,32,0.01,False,relu,0.5,max_of_concat_layers,577,0.2765,0.0,14213.0,0.8565,0.0,0.895,0.0,0.886,0.0,0.8615,0.0,0.8736,0.0,0.9515,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=3-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,sageconv,False,3,2,32,32,0.01,False,relu,0.5,mean,606,0.3343,0.0089,14085.0,0.7797,0.0081,0.8595,0.0078,0.8604,0.0182,0.7904,0.015,0.8236,0.007,0.9265,0.0038,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=3-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean
