d,type,pos,dataset,layer,edges,k1,k2,h,batch_size,lr,batchnorm,act,dropout,gpool,epoch,ckpt_epoch,ckpt_epoch_std,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,precision,precision_std,recall,recall_std,f1,f1_std,auc,auc_std,model_id
cuda,dilapos_gnn,False,NCI1,sageconv,False,3,2,64,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,182.4,120.6244,0.4906,0.0331,38149.0,1.0654,0.0239,0.7605,0.0277,0.7638,0.0254,0.7531,0.0336,0.7584,0.0295,0.841,0.0265,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=sageconv-edges=False-k1=3-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,NCI1,sageconv,False,3,2,64,32,0.01,False,relu,0.5,mean,val_best,645.3,278.2481,0.4398,0.0281,37893.0,1.1448,0.0327,0.7993,0.0148,0.799,0.0145,0.7991,0.0158,0.7991,0.0148,0.877,0.0174,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=sageconv-edges=False-k1=3-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,NCI1,sageconv,False,3,3,32,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,325.7,267.5111,0.1231,0.1279,12999.0,1.1561,0.1221,0.9512,0.0528,0.953,0.0513,0.9492,0.0543,0.9511,0.0528,0.9812,0.027,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=sageconv-edges=False-k1=3-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,NCI1,sageconv,False,3,3,32,32,0.001,False,relu,0.0,mean,val_best,241.1,267.7743,0.164,0.133,12839.0,1.1761,0.0823,0.9344,0.0584,0.936,0.0576,0.9324,0.0595,0.9342,0.0585,0.9728,0.0333,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=sageconv-edges=False-k1=3-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,NCI1,sageconv,False,3,3,32,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,412.5,251.5135,0.4895,0.0152,12999.0,1.1385,0.0612,0.7624,0.0096,0.7643,0.0108,0.7581,0.0097,0.7612,0.0097,0.8428,0.011,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=sageconv-edges=False-k1=3-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,NCI1,sageconv,False,3,3,32,32,0.001,False,relu,0.5,mean,val_best,656.1,268.918,0.496,0.0216,12839.0,1.1252,0.0546,0.7616,0.015,0.7635,0.0161,0.7572,0.014,0.7603,0.0148,0.8388,0.0173,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=sageconv-edges=False-k1=3-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,NCI1,sageconv,False,3,3,32,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,118.2,55.221,0.1976,0.055,12999.0,1.1087,0.0475,0.9203,0.026,0.9218,0.0262,0.9182,0.0261,0.92,0.0261,0.9748,0.013,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=sageconv-edges=False-k1=3-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,NCI1,sageconv,False,3,3,32,32,0.01,False,relu,0.0,mean,val_best,348.1,196.764,0.207,0.101,12839.0,1.0793,0.057,0.9145,0.0485,0.9144,0.048,0.9142,0.0495,0.9143,0.0487,0.9673,0.0367,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=sageconv-edges=False-k1=3-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,NCI1,sageconv,False,3,3,32,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,171.3,119.8466,0.5506,0.018,12999.0,1.1236,0.0812,0.7139,0.0168,0.7235,0.0149,0.6909,0.0249,0.7068,0.0201,0.7898,0.0179,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=sageconv-edges=False-k1=3-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,NCI1,sageconv,False,3,3,32,32,0.01,False,relu,0.5,mean,val_best,667.9,290.8355,0.5316,0.0129,12839.0,1.0499,0.0477,0.7357,0.0102,0.7405,0.01,0.725,0.0157,0.7326,0.0111,0.8107,0.0115,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=sageconv-edges=False-k1=3-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,NCI1,sageconv,False,3,3,64,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,260.3,257.2532,0.0472,0.0739,46471.0,1.1598,0.0244,0.982,0.0288,0.9826,0.029,0.9812,0.0291,0.9819,0.029,0.9956,0.0092,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=sageconv-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,NCI1,sageconv,False,3,3,64,32,0.001,False,relu,0.0,mean,val_best,299.5,231.9898,0.0174,0.028,46151.0,1.1176,0.0297,0.9939,0.0105,0.9938,0.0099,0.994,0.0112,0.9939,0.0106,0.9995,0.0014,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=sageconv-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,NCI1,sageconv,False,3,3,64,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,422.7,292.4839,0.3901,0.0319,46471.0,1.1637,0.0882,0.8245,0.0193,0.8272,0.0197,0.8198,0.0212,0.8235,0.02,0.9041,0.0162,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=sageconv-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,NCI1,sageconv,False,3,3,64,32,0.001,False,relu,0.5,mean,val_best,707.9,171.2001,0.3629,0.0202,46151.0,1.143,0.017,0.8406,0.011,0.8448,0.0115,0.8341,0.0128,0.8394,0.0114,0.9181,0.0094,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=sageconv-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,NCI1,sageconv,False,3,3,64,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,372.9,267.1619,0.0628,0.0994,46471.0,1.1487,0.0125,0.9744,0.0433,0.9737,0.0439,0.9754,0.0421,0.9745,0.0431,0.9918,0.0161,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=sageconv-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,NCI1,sageconv,False,3,3,64,32,0.01,False,relu,0.0,mean,val_best,327.5,238.414,0.1174,0.1055,46151.0,1.2735,0.0301,0.9578,0.0379,0.9592,0.0375,0.9561,0.0386,0.9577,0.038,0.9872,0.0142,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=sageconv-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,NCI1,sageconv,False,3,3,64,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,102.8,79.2512,0.5232,0.0292,46471.0,1.3187,0.0451,0.7356,0.0241,0.7426,0.0221,0.72,0.0289,0.7311,0.0255,0.8149,0.027,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=sageconv-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,NCI1,sageconv,False,3,3,64,32,0.01,False,relu,0.5,mean,val_best,723.6,226.1129,0.4312,0.0231,46151.0,1.2235,0.0297,0.8014,0.0143,0.8054,0.0112,0.7943,0.0201,0.7998,0.0151,0.8818,0.0144,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=sageconv-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,PROTEINS,sageconv,False,1,1,32,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,210.0,169.5541,0.3745,0.1088,2435.0,0.4129,0.0157,0.8341,0.0746,0.824,0.0791,0.7386,0.1346,0.777,0.111,0.9064,0.06,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,PROTEINS,sageconv,False,1,1,32,32,0.001,False,relu,0.0,mean,val_best,347.0,260.02,0.5087,0.0606,2403.0,0.4465,0.012,0.7506,0.0415,0.7454,0.035,0.5697,0.1237,0.6402,0.0934,0.8111,0.0568,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,PROTEINS,sageconv,False,1,1,32,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,409.3,337.0766,0.4742,0.0229,2435.0,0.4315,0.0092,0.7782,0.0136,0.7562,0.0182,0.6639,0.0403,0.7062,0.0239,0.846,0.0166,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,PROTEINS,sageconv,False,1,1,32,32,0.001,False,relu,0.5,mean,val_best,322.0,180.8823,0.5371,0.0318,2403.0,0.5418,0.043,0.7365,0.0247,0.7417,0.0157,0.5285,0.0705,0.6149,0.0571,0.7849,0.0345,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,PROTEINS,sageconv,False,1,1,32,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,85.0,69.9171,0.2929,0.1395,2435.0,0.4366,0.0128,0.875,0.0746,0.8604,0.0822,0.8151,0.1192,0.8365,0.1014,0.934,0.0493,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,PROTEINS,sageconv,False,1,1,32,32,0.01,False,relu,0.0,mean,val_best,244.8,237.8473,0.4473,0.0969,2403.0,0.5356,0.0291,0.7879,0.0594,0.7768,0.053,0.6589,0.125,0.7092,0.096,0.851,0.0653,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,PROTEINS,sageconv,False,1,1,32,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,268.2,288.5709,0.4713,0.0478,2435.0,0.3857,0.0154,0.7744,0.0297,0.7399,0.0314,0.6755,0.0664,0.7054,0.0495,0.845,0.0369,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,PROTEINS,sageconv,False,1,1,32,32,0.01,False,relu,0.5,mean,val_best,303.4,270.4393,0.5156,0.0232,2403.0,0.5299,0.0354,0.7519,0.0171,0.7365,0.0207,0.5952,0.0502,0.6576,0.0371,0.8079,0.0243,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,PROTEINS,sageconv,False,1,1,64,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,186.4,175.1703,0.3317,0.1365,8963.0,0.5442,0.0378,0.8587,0.0774,0.8448,0.0841,0.7881,0.1271,0.8145,0.1069,0.921,0.0549,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,PROTEINS,sageconv,False,1,1,64,32,0.001,False,relu,0.0,mean,val_best,311.4,256.3042,0.4893,0.0714,8899.0,0.4082,0.0157,0.7689,0.0503,0.7618,0.0455,0.6124,0.1158,0.6755,0.0912,0.8233,0.0637,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,PROTEINS,sageconv,False,1,1,64,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,366.2,289.4332,0.4483,0.0523,8963.0,0.417,0.0328,0.7905,0.0323,0.7696,0.0288,0.6827,0.0702,0.7225,0.052,0.8634,0.0354,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,PROTEINS,sageconv,False,1,1,64,32,0.001,False,relu,0.5,mean,val_best,410.2,274.1331,0.5191,0.0423,8899.0,0.5699,0.0911,0.7502,0.0304,0.7498,0.0213,0.5676,0.0831,0.6433,0.0639,0.8036,0.0412,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,PROTEINS,sageconv,False,1,1,64,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,74.7,90.7128,0.3276,0.1692,8963.0,0.49,0.0164,0.8516,0.0853,0.8337,0.095,0.7825,0.1357,0.8062,0.1165,0.9101,0.0638,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,PROTEINS,sageconv,False,1,1,64,32,0.01,False,relu,0.0,mean,val_best,145.0,126.7754,0.4649,0.0886,8899.0,0.4283,0.0533,0.7791,0.0504,0.768,0.0492,0.6424,0.0958,0.6982,0.0767,0.8388,0.0645,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,PROTEINS,sageconv,False,1,1,64,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,252.4,201.7351,0.4104,0.0569,8963.0,0.3775,0.0555,0.8131,0.0347,0.7816,0.0398,0.7454,0.0442,0.7629,0.041,0.886,0.0335,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,PROTEINS,sageconv,False,1,1,64,32,0.01,False,relu,0.5,mean,val_best,147.3,85.9035,0.5144,0.0255,8899.0,0.5562,0.0369,0.7525,0.0156,0.7335,0.0146,0.6047,0.0349,0.6626,0.0257,0.8086,0.0225,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,PROTEINS,sageconv,False,1,2,32,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,159.5,190.344,0.3274,0.1345,4549.0,0.4408,0.0263,0.8623,0.074,0.8522,0.0772,0.7894,0.1264,0.8183,0.1035,0.9219,0.0573,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,PROTEINS,sageconv,False,1,2,32,32,0.001,False,relu,0.0,mean,val_best,182.0,141.7667,0.3915,0.1072,4485.0,0.4027,0.0102,0.8297,0.0536,0.8263,0.06,0.7267,0.0907,0.7725,0.0762,0.8858,0.0511,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,PROTEINS,sageconv,False,1,2,32,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,383.4,217.1715,0.4619,0.035,4549.0,0.4767,0.0362,0.7827,0.0252,0.7576,0.0295,0.6766,0.0461,0.7144,0.0362,0.8521,0.0254,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,PROTEINS,sageconv,False,1,2,32,32,0.001,False,relu,0.5,mean,val_best,484.8,226.6613,0.4583,0.0266,4485.0,0.5376,0.0186,0.7891,0.0157,0.7722,0.0157,0.6757,0.0394,0.7202,0.0254,0.8545,0.0201,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,PROTEINS,sageconv,False,1,2,32,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,121.1,157.4931,0.3453,0.1395,4549.0,0.5026,0.0255,0.8486,0.0745,0.8299,0.0846,0.7793,0.1122,0.8032,0.0985,0.9088,0.0554,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,PROTEINS,sageconv,False,1,2,32,32,0.01,False,relu,0.0,mean,val_best,176.7,157.6452,0.3589,0.1034,4485.0,0.4639,0.0138,0.8429,0.0556,0.8305,0.0698,0.7623,0.0838,0.7947,0.0772,0.904,0.0535,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,PROTEINS,sageconv,False,1,2,32,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,456.4,316.0228,0.4384,0.0294,4549.0,0.4556,0.0755,0.7952,0.0187,0.7661,0.0147,0.7071,0.0423,0.735,0.0285,0.8692,0.0191,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,PROTEINS,sageconv,False,1,2,32,32,0.01,False,relu,0.5,mean,val_best,174.8,154.5812,0.4942,0.0288,4485.0,0.6745,0.0206,0.7626,0.0157,0.746,0.0171,0.6215,0.036,0.6778,0.0272,0.8259,0.0247,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,PROTEINS,sageconv,False,1,2,64,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,102.5,135.089,0.3404,0.1653,17285.0,0.6639,0.0246,0.8495,0.0773,0.8412,0.0811,0.7678,0.1227,0.8019,0.1031,0.9096,0.0489,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,PROTEINS,sageconv,False,1,2,64,32,0.001,False,relu,0.0,mean,val_best,133.0,82.8312,0.3796,0.1008,17157.0,0.4846,0.0239,0.8341,0.0578,0.8233,0.0646,0.7448,0.0983,0.7812,0.0837,0.8921,0.0573,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,PROTEINS,sageconv,False,1,2,64,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,367.9,257.6294,0.4061,0.0725,17285.0,0.4848,0.0158,0.8126,0.0422,0.7889,0.0414,0.728,0.0825,0.756,0.0633,0.8856,0.045,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,PROTEINS,sageconv,False,1,2,64,32,0.001,False,relu,0.5,mean,val_best,404.4,214.7944,0.4194,0.0353,17157.0,0.4743,0.0109,0.8163,0.0171,0.8091,0.0206,0.712,0.035,0.757,0.0249,0.878,0.0223,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,PROTEINS,sageconv,False,1,2,64,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,66.7,79.7158,0.3266,0.1347,17285.0,0.4738,0.0132,0.8593,0.0697,0.8419,0.0759,0.7971,0.1098,0.8181,0.0929,0.9178,0.0526,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,PROTEINS,sageconv,False,1,2,64,32,0.01,False,relu,0.0,mean,val_best,116.2,108.7868,0.3626,0.1461,17157.0,0.4826,0.0732,0.8361,0.073,0.8252,0.0817,0.7462,0.1155,0.783,0.1001,0.8935,0.0627,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,PROTEINS,sageconv,False,1,2,64,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,544.8,301.8506,0.3586,0.0546,17285.0,0.503,0.0208,0.8408,0.028,0.8191,0.027,0.7746,0.0554,0.7958,0.0413,0.9131,0.0302,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,PROTEINS,sageconv,False,1,2,64,32,0.01,False,relu,0.5,mean,val_best,227.8,268.8385,0.4628,0.0493,17157.0,0.4429,0.0143,0.7852,0.0288,0.7735,0.0307,0.6575,0.0626,0.7099,0.0481,0.8488,0.0358,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,PROTEINS,sageconv,False,1,3,32,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,175.5,155.4151,0.2519,0.143,6663.0,0.5123,0.0517,0.8961,0.0643,0.886,0.0683,0.8484,0.101,0.8664,0.0852,0.9481,0.044,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,PROTEINS,sageconv,False,1,3,32,32,0.001,False,relu,0.0,mean,val_best,138.8,122.4417,0.2833,0.2006,6567.0,0.5035,0.0092,0.8776,0.0985,0.8681,0.1064,0.808,0.1654,0.8347,0.1397,0.9171,0.0797,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,PROTEINS,sageconv,False,1,3,32,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,297.7,186.7276,0.4527,0.0362,6663.0,0.4941,0.0212,0.789,0.0236,0.7605,0.034,0.6956,0.0406,0.7261,0.0331,0.8593,0.0255,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,PROTEINS,sageconv,False,1,3,32,32,0.001,False,relu,0.5,mean,val_best,315.9,261.3597,0.4504,0.0519,6567.0,0.5073,0.0298,0.7985,0.033,0.7792,0.0282,0.6957,0.0714,0.734,0.0521,0.8598,0.0357,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean
