d,type,pos,dataset,layer,edges,k1,k2,h,batch_size,lr,scheduler,ss,sg,batchnorm,act,dropout,gpool,nh,nhf,epoch,ckpt_epoch,ckpt_epoch_std,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,precision,precision_std,recall,recall_std,f1,f1_std,auc,auc_std,model_id
cuda,dilapos_gnn,True,PROTEINS,gatconv_paper,False,2,1,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,val_best,47.0,25.6008,0.317,0.1124,22723.0,0.3783,0.0202,0.8662,0.0595,0.8418,0.0746,0.8224,0.0761,0.8319,0.0748,0.9254,0.055,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=gatconv_paper-edges=False-k1=2-k2=1-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,True,PROTEINS,gatconv_paper,False,2,1,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,val_best,46.0,22.3249,0.5017,0.0322,22851.0,0.4878,0.0215,0.7655,0.0258,0.7133,0.0239,0.6981,0.1056,0.701,0.0638,0.8319,0.0241,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=gatconv_paper-edges=False-k1=2-k2=1-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,True,PROTEINS,gatconv_paper,False,2,1,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,val_best,110.7,90.1089,0.4286,0.0349,22723.0,0.3783,0.0207,0.8075,0.0238,0.7755,0.0293,0.7357,0.0301,0.7549,0.028,0.8749,0.0223,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=gatconv_paper-edges=False-k1=2-k2=1-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,True,PROTEINS,gatconv_paper,False,2,2,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,val_best,42.4,28.7965,0.4569,0.1164,7589.0,0.6585,0.0181,0.7968,0.0609,0.7424,0.0749,0.7555,0.0842,0.7487,0.0785,0.8606,0.0671,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=gatconv_paper-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,True,PROTEINS,gatconv_paper,False,2,2,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,val_best,53.1,36.6482,0.3507,0.1117,7493.0,0.607,0.0152,0.8435,0.0632,0.7997,0.0767,0.8158,0.0827,0.8074,0.0783,0.9096,0.059,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=gatconv_paper-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,True,PROTEINS,gatconv_paper,False,2,2,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,val_best,94.4,105.7263,0.5238,0.0625,7589.0,0.6061,0.0816,0.7572,0.0309,0.694,0.0336,0.7116,0.0426,0.7025,0.0363,0.8193,0.0394,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=gatconv_paper-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,True,PROTEINS,gatconv_paper,False,2,2,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,val_best,99.0,142.9329,0.4707,0.0357,7493.0,0.6288,0.0939,0.7771,0.0239,0.7352,0.0295,0.7002,0.0261,0.717,0.0246,0.8477,0.0232,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=gatconv_paper-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,True,PROTEINS,gatconv_paper,False,2,2,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,val_best,30.5,19.9762,0.4547,0.1201,7589.0,0.4969,0.0334,0.7858,0.0683,0.7518,0.065,0.687,0.1762,0.7082,0.1297,0.8602,0.0637,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=gatconv_paper-edges=False-k1=2-k2=2-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,True,PROTEINS,gatconv_paper,False,2,2,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,val_best,37.9,40.0111,0.358,0.128,7493.0,0.4138,0.0206,0.8457,0.062,0.7991,0.0791,0.826,0.08,0.8117,0.0767,0.9039,0.0475,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=gatconv_paper-edges=False-k1=2-k2=2-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,True,PROTEINS,gatconv_paper,False,2,2,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,val_best,58.1,31.9639,0.4955,0.0315,7589.0,0.4433,0.0156,0.7601,0.02,0.6885,0.0255,0.7385,0.054,0.7116,0.0313,0.8312,0.0231,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=gatconv_paper-edges=False-k1=2-k2=2-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,True,PROTEINS,gatconv_paper,False,2,2,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,val_best,61.1,53.4256,0.4597,0.0386,7493.0,0.4059,0.0119,0.7917,0.023,0.7453,0.0308,0.7361,0.0232,0.7404,0.0228,0.8558,0.025,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=gatconv_paper-edges=False-k1=2-k2=2-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,True,PROTEINS,gatconv_paper,False,2,2,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,val_best,48.7,47.8624,0.4927,0.2143,27461.0,0.7341,0.0242,0.7912,0.0918,0.7408,0.0976,0.7264,0.1583,0.7312,0.1287,0.8489,0.0924,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=gatconv_paper-edges=False-k1=2-k2=2-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,True,PROTEINS,gatconv_paper,False,2,2,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,val_best,31.3,17.8832,0.3918,0.0882,27269.0,0.6038,0.0259,0.8232,0.0468,0.7792,0.0618,0.7854,0.0516,0.782,0.0555,0.8925,0.0451,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=gatconv_paper-edges=False-k1=2-k2=2-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,True,PROTEINS,gatconv_paper,False,2,2,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,val_best,76.2,82.4679,0.5269,0.0843,27461.0,0.695,0.0322,0.7631,0.0349,0.7008,0.0353,0.7132,0.074,0.7062,0.0527,0.8239,0.0471,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=gatconv_paper-edges=False-k1=2-k2=2-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,True,PROTEINS,gatconv_paper,False,2,2,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,val_best,77.1,68.4287,0.4355,0.0515,27269.0,0.6146,0.0119,0.8,0.0305,0.7565,0.0388,0.7423,0.0426,0.7491,0.0392,0.87,0.0334,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=gatconv_paper-edges=False-k1=2-k2=2-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,True,PROTEINS,gatconv_paper,False,2,2,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,val_best,44.4,31.2704,0.3852,0.1427,27461.0,0.4273,0.0259,0.8331,0.067,0.7836,0.0833,0.8087,0.1071,0.7941,0.0899,0.8924,0.061,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=gatconv_paper-edges=False-k1=2-k2=2-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,True,PROTEINS,gatconv_paper,False,2,2,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,val_best,57.6,43.7154,0.2627,0.1511,27269.0,0.4793,0.04,0.8865,0.0745,0.8467,0.0928,0.8783,0.0889,0.8622,0.0908,0.9394,0.052,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=gatconv_paper-edges=False-k1=2-k2=2-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,True,PROTEINS,gatconv_paper,False,2,2,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,val_best,54.1,64.0288,0.5016,0.0624,27461.0,0.4743,0.0186,0.7629,0.0359,0.7149,0.0486,0.6875,0.0586,0.6998,0.0454,0.8302,0.0408,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=gatconv_paper-edges=False-k1=2-k2=2-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,True,PROTEINS,gatconv_paper,False,2,2,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,val_best,61.0,26.6233,0.416,0.0353,27269.0,0.4562,0.0751,0.8119,0.0218,0.7707,0.0229,0.7587,0.0349,0.7645,0.0278,0.8841,0.0203,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=gatconv_paper-edges=False-k1=2-k2=2-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,True,PROTEINS,gatconv_paper,False,2,3,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,val_best,91.9,121.1061,0.3965,0.1681,8871.0,0.7928,0.0351,0.8293,0.0737,0.7746,0.0877,0.8082,0.1017,0.7908,0.0937,0.8909,0.0703,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=gatconv_paper-edges=False-k1=2-k2=3-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,True,PROTEINS,gatconv_paper,False,2,3,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,val_best,43.2,49.7449,0.4027,0.1104,8743.0,0.6006,0.027,0.8165,0.0575,0.7628,0.0683,0.7913,0.0731,0.7767,0.0702,0.8826,0.0489,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=gatconv_paper-edges=False-k1=2-k2=3-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,True,PROTEINS,gatconv_paper,False,2,3,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,val_best,65.3,37.9396,0.5354,0.0959,8871.0,0.5838,0.0156,0.7494,0.0474,0.6779,0.0432,0.7101,0.1159,0.6907,0.083,0.8149,0.0513,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=gatconv_paper-edges=False-k1=2-k2=3-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,True,PROTEINS,gatconv_paper,False,2,3,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,val_best,100.2,106.7875,0.4693,0.0353,8743.0,0.6642,0.0199,0.7828,0.0276,0.7343,0.0336,0.7217,0.0381,0.7278,0.0349,0.8477,0.0275,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=gatconv_paper-edges=False-k1=2-k2=3-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,True,PROTEINS,gatconv_paper,False,2,3,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,val_best,83.3,64.5152,0.2738,0.1309,8871.0,0.4092,0.0151,0.8826,0.0631,0.837,0.079,0.8857,0.0704,0.8603,0.0733,0.9391,0.046,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=gatconv_paper-edges=False-k1=2-k2=3-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4
